ID,district,CBD,minority,lowengpro,age18or65,lowinc,minority_zone,lowengpro_zone,age18or65_zone,lowinc_zone,County,termini,Beaverton,Clackamas,ClarkCounty,ColumbiaCounty,Damascus,External,FairviewtoWoodVillagetoTroutdale,ForestGrove,Gateway,Gresham,HappyValley,Hillsboro,Lents,MilwaukietoLakeOswego,PortlandCentralCity,Rivergate,SherwoodtoNewberg,Tigard,Tualatin,Vancouver,WestLinntoOregonCity,WillametteValley,Wilsonville
135,Portland.Eastside,0,0,0,0,0.221442834,0,0,0,1,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
136,Portland.Eastside,0,0.340206186,0.041237113,0.549828179,0.299229778,1,0,1,1,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
137,Portland.Eastside,0,0.339264531,0.041518387,0.549228944,0.243300688,1,0,1,1,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
138,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Portland.Eastside,0,0.357142857,0.178571429,0.5,0.217394827,1,0,1,1,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Gateway,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
154,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
155,Portland.Eastside,0,0.262638231,0.031990521,0.441548183,0.218581585,1,0,1,1,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
156,Portland.Eastside,0,0.413723512,0.084762866,0.609989909,0.311993983,1,0,1,1,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
157,Portland.Eastside,0,0.246590909,0.011363636,0.476136364,0.211383465,1,0,1,1,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
158,Portland.Eastside,0,0.198901099,0.00989011,0.475824176,0.128801067,0,0,1,0,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
159,Portland.Eastside,0,0.27405765,0.03902439,0.501552106,0.178192499,1,0,1,0,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160,Portland.Eastside,0,0.263776635,0.029022777,0.391256429,0.256194663,1,0,1,1,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161,Portland.Eastside,0,0.245943638,0.025619129,0.411614005,0.232371383,1,0,1,1,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
162,Portland.Eastside,0,0.253521127,0.028169014,0.450704225,0.14590609,1,0,1,0,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
163,Portland.Eastside,0,0.257142857,0.028571429,0.371428571,0.214039785,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
164,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165,Portland.Eastside,0,0.241269841,0.011640212,0.473015873,0.149658626,1,0,1,0,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
166,Portland.Eastside,0,0.180246914,0.022222222,0.434567901,0.394250477,0,0,1,1,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
167,Portland.Eastside,0,0.333333333,0,0.583333333,0.377226559,1,0,1,1,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
168,Portland.Eastside,0,0.191143911,0.019188192,0.460516605,0.159233757,0,0,1,0,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
169,Portland.Eastside,0,0.194225722,0.039370079,0.412073491,0.177358956,0,0,1,0,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
170,Portland.Eastside,0,0.189189189,0.032432432,0.416216216,0.300308896,0,0,1,1,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
171,Portland.Eastside,0,0.26056338,0.024647887,0.431338028,0.155050843,1,0,1,0,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
172,Portland.Eastside,0,0.392446634,0.006568144,0.45320197,0.129116348,1,0,1,0,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
173,Portland.Eastside,0,0.165118679,0.014447884,0.46130031,0.126396411,0,0,1,0,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
174,Portland.Eastside,0,0.219739292,0.027932961,0.409683426,0.212701256,1,0,1,1,Multnomah,Rivergate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
175,Portland.Eastside,0,0.217391304,0.038043478,0.407608696,0.156788217,1,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
176,Portland.Eastside,0,0.21630094,0.031347962,0.407523511,0.202566258,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
177,Portland.Eastside,0,0.359861592,0.006920415,0.44982699,0.243296583,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
178,Portland.Eastside,0,0.298657718,0.003355705,0.441275168,0.1218615,1,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
179,Portland.Eastside,0,0.225899281,0.01294964,0.420143885,0.17772038,1,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
180,Portland.Eastside,0,0.25,0.012626263,0.401515152,0.197607116,1,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181,Portland.Eastside,0,0.251764706,0.014117647,0.397647059,0.297819037,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
182,Portland.Eastside,0,0.253333333,0.016,0.397333333,0.364318674,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
183,Portland.Eastside,0,0.262798635,0,0.392491468,0.290638466,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
184,Portland.Eastside,0,0.330798479,0.002534854,0.359949303,0.275786509,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
185,Portland.Eastside,0,0.241803279,0.028688525,0.381147541,0.151825427,1,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
186,Portland.Eastside,0,0.214511041,0.028391167,0.388012618,0.166782222,1,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
187,Portland.Eastside,0,0.212707182,0.03038674,0.383977901,0.385218841,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
188,Portland.Eastside,0,0.24137931,0.026819923,0.375478927,0.341845114,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
189,Portland.Eastside,0,0.384615385,0.006993007,0.319347319,0.27314227,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
190,Portland.Eastside,0,0.391069012,0.00541272,0.320703654,0.243007123,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191,Portland.Eastside,0,0.163551402,0.03271028,0.401869159,0.205705646,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
192,Portland.Eastside,0,0.186046512,0.029069767,0.395348837,0.261685662,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
193,Portland.Eastside,0,0.344221106,0.007537688,0.32160804,0.338166176,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
194,Portland.Eastside,0,0.3401222,0.010183299,0.32586558,0.269451225,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
195,Portland.Eastside,0,0.280701754,0.020733652,0.377990431,0.334494092,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
196,Portland.Eastside,0,0.290909091,0.018181818,0.381818182,0.438172429,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
197,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198,Portland.Eastside,0,0.205882353,0.014705882,0.367647059,0.262454899,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199,Portland.Eastside,0,0.222222222,0,0.444444444,0.242059432,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
200,Portland.Eastside,0,0.159090909,0,0.356060606,0.290981803,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202,Portland.Eastside,0,0.205567452,0.017130621,0.370449679,0.26229131,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
203,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
204,Portland.Eastside,0,0.206030151,0.01758794,0.371859296,0.262454899,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
205,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
206,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
207,Portland.Eastside,0,0.133891213,0.025104603,0.238493724,0.53883074,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
208,Portland.Eastside,0,0.135802469,0.024691358,0.24691358,0.539711328,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
209,Portland.Eastside,0,0.146788991,0.009174312,0.128440367,0.621911227,0,0,0,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
210,Portland.Eastside,0,0.144654088,0.006289308,0.13836478,0.618426118,0,0,0,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
211,Portland.Eastside,0,0.14379085,0.006535948,0.130718954,0.622902858,0,0,0,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
212,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
213,Portland.Eastside,0,0.157894737,0,0.157894737,0.625319628,0,0,0,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
214,Portland.Eastside,0,0.209302326,0,0.313953488,0.357086643,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
215,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
216,Portland.Eastside,0,0.20979021,0,0.321678322,0.343548816,1,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
217,Portland.Eastside,0,0,0,0,0,0,0,0,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
218,Portland.Eastside,0,0.16751269,0.011844332,0.340101523,0.282697826,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
219,Portland.Eastside,0,0.168269231,0.014423077,0.336538462,0.258729873,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
220,Portland.Eastside,0,0.168,0.012,0.341333333,0.270173577,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
221,Portland.Eastside,0,0.173333333,0.013333333,0.346666667,0.251614847,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
222,Portland.Eastside,0,0.168539326,0.011235955,0.337078652,0.274551695,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
223,Portland.Eastside,0,0.148648649,0.047297297,0.5,0.485848658,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
224,Portland.Eastside,0,0.149691358,0.047839506,0.50154321,0.334549575,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
225,Portland.Eastside,0,0.095238095,0,0.488095238,0.120397568,0,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
226,Portland.Eastside,0,0.097244733,0,0.489465154,0.099372435,0,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
227,Portland.Eastside,0,0.150202977,0.047361299,0.50067659,0.301255351,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
228,Portland.Eastside,0,0.149321267,0.047511312,0.5,0.151111112,0,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
229,Portland.Eastside,0,0.150510204,0.045918367,0.5,0.282802845,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
230,Portland.Eastside,0,0.096366509,0,0.488151659,0.156136285,0,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
231,Portland.Eastside,0,0.096999302,0,0.488485694,0.121965763,0,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
232,Portland.Eastside,0,0.149476831,0.046337818,0.500747384,0.427250675,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
233,Portland.Eastside,0,0.078947368,0,0.631578947,0.134380209,0,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
234,Portland.Eastside,0,0.075471698,0,0.622641509,0.078713793,0,0,1,0,Multnomah,MilwaukietoLakeOswego,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
235,Portland.Eastside,0,0.083228247,0.003783102,0.626733922,0.044509907,0,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
236,Portland.Eastside,0,0.210401891,0.061465721,0.479905437,0.167106875,1,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
237,Portland.Eastside,0,0.082670906,0.004769475,0.626391097,0.03974052,0,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
238,Portland.Eastside,0,0.118604651,0.024418605,0.490697674,0.039801627,0,0,1,0,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
239,Portland.Eastside,0,0.089585666,0.006718925,0.597984323,0.061662052,0,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,Portland.Eastside,0,0.147058824,0.034482759,0.482758621,0.158410892,0,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
241,Portland.Eastside,0,0.109704641,0.023206751,0.485232068,0.113298679,0,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
242,Portland.Eastside,0,0.124780316,0.024604569,0.453427065,0.107570041,0,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
243,Portland.Eastside,0,0.145348837,0.040697674,0.389534884,0.357592381,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
244,Portland.Eastside,0,0.166398714,0.03778135,0.3585209,0.318853581,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
245,Portland.Eastside,0,0.172634271,0.030051151,0.363171355,0.269554028,0,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
246,Portland.Eastside,0,0.196782178,0.038366337,0.314356436,0.321166986,0,0,1,1,Multnomah,PortlandCentralCity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
247,Portland.Eastside,0,0.187261146,0.031210191,0.325477707,0.36308694,0,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
248,Portland.Eastside,0,0.152647975,0.023883697,0.401869159,0.179572979,0,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
249,Portland.Eastside,0,0.176836862,0.02117061,0.334993773,0.246051491,0,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250,Portland.Eastside,0,0.173350582,0.040103493,0.437257439,0.156311523,0,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
251,Portland.Eastside,0,0.15590743,0.045066991,0.447015834,0.160690578,0,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252,Portland.Eastside,0,0.153976311,0.057529611,0.44500846,0.137054574,0,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
253,Portland.Eastside,0,0.166666667,0.054444444,0.457777778,0.156375576,0,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
254,Portland.Eastside,0,0.21314741,0.06374502,0.480079681,0.168137589,1,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255,Portland.Eastside,0,0.304680038,0.064947469,0.521489971,0.253036572,1,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256,Portland.Eastside,0,0.254403131,0.061969993,0.490541422,0.22719527,1,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257,Portland.Eastside,0,0.213938412,0.064829822,0.46191248,0.224951555,1,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258,Portland.Eastside,0,0.226608187,0.061403509,0.473684211,0.28157965,1,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,Portland.Eastside,0,0.173441734,0.044715447,0.479674797,0.132102968,0,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,Portland.Eastside,0,0.190420561,0.053738318,0.480140187,0.18573659,0,0,1,0,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
261,Portland.Eastside,0,0.418848168,0.189790576,0.565445026,0.377557525,1,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262,Portland.Eastside,0,0.265151515,0.063131313,0.52020202,0.252479975,1,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,Portland.Eastside,0,0.331002331,0.074592075,0.540792541,0.313320278,1,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,Portland.Eastside,0,0.370875995,0.076222981,0.54152446,0.289957152,1,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
265,Portland.Eastside,0,0.373044525,0.067388688,0.55354994,0.296379608,1,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,Portland.Eastside,0,0.322766571,0.048991354,0.550432277,0.336608611,1,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
267,Portland.Eastside,0,0.377135348,0.081471748,0.554533509,0.297320381,1,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
268,Portland.Eastside,0,0.454005935,0.178041543,0.581602374,0.31640894,1,0,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
269,Portland.Eastside,0,0.554545455,0.265909091,0.609090909,0.459878137,1,1,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
270,Portland.Eastside,0,0.554744526,0.266423358,0.609489051,0.409581767,1,1,1,1,Multnomah,Lents,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
