ZONE,PER,QUANTITY
58,PER21,80
58,PER22,82
58,PER23,83
58,PER24,82
58,PER25,78
58,PER26,76
58,PER27,74
58,PER28,70
58,PER29,63
58,PER30,60
58,PER31,58
58,PER32,42
58,PER33,44
58,PER34,39
58,PER35,31
58,PER36,29
58,PER37,28
58,PER38,26
58,PER39,22
58,PER40,12
58,PER41,9
58,PER42,6
58,PER43,6
58,PER44,3
58,PER45,2
58,PER8,1
58,PER9,4
59,PER15,1
59,PER16,1
59,PER17,1
59,PER18,1
59,PER21,1
59,PER22,1
59,PER23,1
59,PER25,1
59,PER26,1
59,PER27,1
59,PER28,2
59,PER29,2
59,PER33,1
60,PER10,12
60,PER11,18
60,PER12,43
60,PER13,77
60,PER14,108
60,PER15,121
60,PER16,131
60,PER17,134
60,PER18,141
60,PER19,144
60,PER20,148
60,PER21,148
60,PER22,151
60,PER23,148
60,PER24,150
60,PER25,144
60,PER26,145
60,PER27,145
60,PER28,142
60,PER29,118
60,PER30,95
60,PER31,83
60,PER32,78
60,PER33,62
60,PER34,55
60,PER35,45
60,PER36,41
60,PER37,32
60,PER38,29
60,PER39,21
60,PER40,18
60,PER41,17
60,PER42,18
60,PER43,13
60,PER44,10
60,PER45,8
60,PER46,8
60,PER47,4
60,PER8,1
60,PER9,5
61,PER13,1
61,PER14,1
61,PER15,1
61,PER16,1
61,PER17,1
61,PER18,2
61,PER19,2
61,PER20,2
61,PER21,2
61,PER22,3
61,PER23,8
61,PER24,7
61,PER25,4
61,PER26,3
61,PER27,2
61,PER28,2
61,PER29,2
61,PER30,4
61,PER31,3
61,PER32,2
61,PER33,1
61,PER34,1
61,PER36,1
61,PER37,1
61,PER38,1
61,PER39,1
61,PER40,1
61,PER43,1
61,PER47,1
62,PER10,6
62,PER11,7
62,PER12,18
62,PER13,46
62,PER14,64
62,PER15,76
62,PER16,85
62,PER17,90
62,PER18,90
62,PER19,91
62,PER20,91
62,PER21,93
62,PER22,97
62,PER23,96
62,PER24,96
62,PER25,92
62,PER26,93
62,PER27,91
62,PER28,92
62,PER29,83
62,PER30,71
62,PER31,61
62,PER32,57
62,PER33,43
62,PER34,43
62,PER35,39
62,PER36,33
62,PER37,29
62,PER38,26
62,PER39,20
62,PER40,18
62,PER41,10
62,PER42,7
62,PER43,5
62,PER44,3
62,PER45,2
62,PER8,1
62,PER9,1
63,PER10,44
63,PER11,72
63,PER12,135
63,PER13,273
63,PER14,470
63,PER15,545
63,PER16,589
63,PER17,607
63,PER18,622
63,PER19,631
63,PER20,642
63,PER21,660
63,PER22,662
63,PER23,662
63,PER24,652
63,PER25,645
63,PER26,647
63,PER27,639
63,PER28,614
63,PER29,547
63,PER30,476
63,PER31,422
63,PER32,368
63,PER33,338
63,PER34,283
63,PER35,239
63,PER36,218
63,PER37,203
63,PER38,181
63,PER39,154
63,PER40,131
63,PER41,115
63,PER42,84
63,PER43,68
63,PER44,41
63,PER45,27
63,PER46,19
63,PER47,13
63,PER8,8
63,PER9,16
64,PER10,10
64,PER11,13
64,PER12,18
64,PER13,34
64,PER14,56
64,PER15,63
64,PER16,68
64,PER17,71
64,PER18,75
64,PER19,74
64,PER20,81
64,PER21,84
64,PER22,82
64,PER23,84
64,PER24,86
64,PER25,85
64,PER26,76
64,PER27,77
64,PER28,78
64,PER29,71
64,PER30,61
64,PER31,54
64,PER32,53
64,PER33,42
64,PER34,40
64,PER35,32
64,PER36,27
64,PER37,28
64,PER38,27
64,PER39,23
64,PER40,17
64,PER41,14
64,PER42,8
64,PER43,4
64,PER44,3
64,PER45,3
64,PER46,2
64,PER47,1
64,PER8,6
64,PER9,6
65,PER11,1
65,PER16,1
65,PER17,3
65,PER18,3
65,PER19,2
65,PER20,3
65,PER21,5
65,PER22,9
65,PER23,12
65,PER24,18
65,PER25,15
65,PER26,4
65,PER27,4
65,PER28,5
65,PER29,3
65,PER36,1
65,PER37,1
65,PER38,1
65,PER39,1
65,PER40,1
65,PER41,1
65,PER42,1
65,PER43,1
66,PER10,8
66,PER11,12
66,PER12,21
66,PER13,36
66,PER14,63
66,PER15,78
66,PER16,82
66,PER17,84
66,PER18,87
66,PER19,94
66,PER20,103
66,PER21,110
66,PER22,113
66,PER23,109
66,PER24,104
66,PER25,103
66,PER26,102
66,PER27,108
66,PER28,107
66,PER29,103
66,PER30,98
66,PER31,87
66,PER32,78
66,PER33,74
66,PER34,62
66,PER35,52
66,PER36,60
66,PER37,61
66,PER38,56
66,PER39,44
66,PER40,33
66,PER41,25
66,PER42,23
66,PER43,20
66,PER44,14
66,PER45,9
66,PER46,2
66,PER47,2
66,PER8,1
66,PER9,5
67,PER13,1
67,PER14,1
67,PER15,2
67,PER16,1
67,PER17,1
67,PER18,3
67,PER19,3
67,PER20,3
67,PER21,4
67,PER22,9
67,PER23,12
67,PER24,8
67,PER25,8
67,PER26,3
67,PER27,4
67,PER28,3
67,PER29,1
67,PER30,1
67,PER33,1
67,PER34,1
68,PER10,11
68,PER11,19
68,PER12,33
68,PER13,48
68,PER14,81
68,PER15,108
68,PER16,116
68,PER17,120
68,PER18,124
68,PER19,130
68,PER20,131
68,PER21,134
68,PER22,133
68,PER23,137
68,PER24,130
68,PER25,134
68,PER26,135
68,PER27,127
68,PER28,118
68,PER29,107
68,PER30,94
68,PER31,79
68,PER32,62
68,PER33,48
68,PER34,60
68,PER35,58
68,PER36,59
68,PER37,60
68,PER38,52
68,PER39,41
68,PER40,33
68,PER41,23
68,PER42,9
68,PER43,4
68,PER44,8
68,PER45,8
68,PER46,1
68,PER47,1
68,PER8,2
68,PER9,3
69,PER10,1
69,PER12,2
69,PER13,7
69,PER14,17
69,PER15,18
69,PER16,26
69,PER17,30
69,PER18,32
69,PER19,31
69,PER20,35
69,PER21,39
69,PER22,38
69,PER23,36
69,PER24,33
69,PER25,34
69,PER26,35
69,PER27,34
69,PER28,33
69,PER29,30
69,PER30,26
69,PER31,26
69,PER32,24
69,PER33,23
69,PER34,19
69,PER35,15
69,PER36,12
69,PER37,10
69,PER38,11
69,PER39,6
69,PER40,5
69,PER41,4
69,PER42,1
69,PER9,1
70,PER10,2
70,PER11,2
70,PER12,12
70,PER13,22
70,PER14,34
70,PER15,41
70,PER16,50
70,PER17,59
70,PER18,57
70,PER19,53
70,PER20,63
70,PER21,66
70,PER22,73
70,PER23,78
70,PER24,84
70,PER25,76
70,PER26,76
70,PER27,68
70,PER28,57
70,PER29,55
70,PER30,49
70,PER31,43
70,PER32,43
70,PER33,31
70,PER34,33
70,PER35,27
70,PER36,29
70,PER37,31
70,PER38,20
70,PER39,16
70,PER40,11
70,PER41,8
70,PER42,8
70,PER43,6
70,PER44,6
70,PER45,4
70,PER46,4
70,PER47,2
70,PER9,1
71,PER10,15
71,PER11,24
71,PER12,44
71,PER13,77
71,PER14,126
71,PER15,154
71,PER16,161
71,PER17,166
71,PER18,173
71,PER19,177
71,PER20,188
71,PER21,194
71,PER22,186
71,PER23,187
71,PER24,182
71,PER25,175
71,PER26,175
71,PER27,184
71,PER28,193
71,PER29,181
71,PER30,166
71,PER31,140
71,PER32,127
71,PER33,110
71,PER34,99
71,PER35,81
71,PER36,74
71,PER37,64
71,PER38,55
71,PER39,45
71,PER40,44
71,PER41,34
71,PER42,26
71,PER43,21
71,PER44,16
71,PER45,13
71,PER46,9
71,PER47,3
71,PER8,3
71,PER9,9
72,PER10,29
72,PER11,45
72,PER12,79
72,PER13,155
72,PER14,298
72,PER15,355
72,PER16,396
72,PER17,426
72,PER18,447
72,PER19,472
72,PER20,490
72,PER21,494
72,PER22,499
72,PER23,497
72,PER24,498
72,PER25,490
72,PER26,474
72,PER27,468
72,PER28,448
72,PER29,408
72,PER30,347
72,PER31,288
72,PER32,263
72,PER33,239
72,PER34,216
72,PER35,207
72,PER36,185
72,PER37,159
72,PER38,142
72,PER39,118
72,PER40,96
72,PER41,77
72,PER42,58
72,PER43,47
72,PER44,33
72,PER45,21
72,PER46,12
72,PER47,9
72,PER8,6
72,PER9,11
73,PER10,30
73,PER11,44
73,PER12,65
73,PER13,136
73,PER14,240
73,PER15,314
73,PER16,329
73,PER17,338
73,PER18,350
73,PER19,354
73,PER20,365
73,PER21,375
73,PER22,372
73,PER23,370
73,PER24,371
73,PER25,362
73,PER26,363
73,PER27,361
73,PER28,348
73,PER29,302
73,PER30,263
73,PER31,219
73,PER32,197
73,PER33,155
73,PER34,139
73,PER35,129
73,PER36,118
73,PER37,122
73,PER38,114
73,PER39,92
73,PER40,79
73,PER41,59
73,PER42,42
73,PER43,33
73,PER44,26
73,PER45,20
73,PER46,15
73,PER47,10
73,PER8,3
73,PER9,14
74,PER10,20
74,PER11,29
74,PER12,59
74,PER13,103
74,PER14,163
74,PER15,193
74,PER16,213
74,PER17,225
74,PER18,234
74,PER19,238
74,PER20,248
74,PER21,250
74,PER22,256
74,PER23,247
74,PER24,239
74,PER25,236
74,PER26,233
74,PER27,231
74,PER28,236
74,PER29,225
74,PER30,203
74,PER31,179
74,PER32,160
74,PER33,145
74,PER34,120
74,PER35,105
74,PER36,98
74,PER37,87
74,PER38,84
74,PER39,74
74,PER40,58
74,PER41,48
74,PER42,37
74,PER43,33
74,PER44,25
74,PER45,12
74,PER46,9
74,PER47,6
74,PER8,9
74,PER9,11
75,PER10,22
75,PER11,40
75,PER12,59
75,PER13,114
75,PER14,192
75,PER15,235
75,PER16,258
75,PER17,273
75,PER18,294
75,PER19,301
75,PER20,314
75,PER21,319
75,PER22,315
75,PER23,318
75,PER24,312
75,PER25,302
75,PER26,299
75,PER27,297
75,PER28,291
75,PER29,269
75,PER30,234
75,PER31,215
75,PER32,197
75,PER33,172
75,PER34,154
75,PER35,135
75,PER36,122
75,PER37,110
75,PER38,103
75,PER39,92
75,PER40,80
75,PER41,60
75,PER42,41
75,PER43,26
75,PER44,18
75,PER45,12
75,PER46,9
75,PER47,6
75,PER8,13
75,PER9,15
76,PER10,1
76,PER11,1
76,PER12,1
76,PER13,1
76,PER14,2
76,PER15,2
76,PER16,1
76,PER17,1
76,PER22,1
76,PER23,1
76,PER24,1
76,PER25,1
76,PER26,1
76,PER27,1
76,PER28,2
76,PER29,1
76,PER30,1
76,PER37,1
76,PER38,1
76,PER39,1
76,PER8,1
76,PER9,1
77,PER10,34
77,PER11,64
77,PER12,99
77,PER13,166
77,PER14,287
77,PER15,345
77,PER16,368
77,PER17,360
77,PER18,374
77,PER19,388
77,PER20,397
77,PER21,399
77,PER22,389
77,PER23,392
77,PER24,393
77,PER25,399
77,PER26,414
77,PER27,424
77,PER28,412
77,PER29,357
77,PER30,310
77,PER31,288
77,PER32,259
77,PER33,230
77,PER34,186
77,PER35,154
77,PER36,145
77,PER37,143
77,PER38,127
77,PER39,110
77,PER40,85
77,PER41,65
77,PER42,46
77,PER43,32
77,PER44,24
77,PER45,21
77,PER46,18
77,PER47,9
77,PER8,4
77,PER9,13
78,PER11,2
78,PER12,2
78,PER13,2
78,PER14,4
78,PER15,3
78,PER16,3
78,PER17,3
78,PER18,3
78,PER19,4
78,PER20,3
78,PER21,2
78,PER22,6
78,PER23,8
78,PER24,10
78,PER25,6
78,PER26,4
78,PER27,3
78,PER28,1
78,PER31,1
78,PER32,1
79,PER10,16
79,PER11,15
79,PER12,26
79,PER13,47
79,PER14,92
79,PER15,116
79,PER16,128
79,PER17,136
79,PER18,147
79,PER19,158
79,PER20,165
79,PER21,171
79,PER22,173
79,PER23,183
79,PER24,177
79,PER25,166
79,PER26,165
79,PER27,161
79,PER28,157
79,PER29,144
79,PER30,116
79,PER31,113
79,PER32,104
79,PER33,92
79,PER34,79
79,PER35,75
79,PER36,69
79,PER37,62
79,PER38,56
79,PER39,39
79,PER40,27
79,PER41,21
79,PER42,16
79,PER43,14
79,PER44,12
79,PER45,9
79,PER46,5
79,PER47,3
79,PER8,7
79,PER9,14
80,PER10,14
80,PER11,20
80,PER12,34
80,PER13,67
80,PER14,115
80,PER15,146
80,PER16,165
80,PER17,177
80,PER18,190
80,PER19,203
80,PER20,221
80,PER21,228
80,PER22,225
80,PER23,224
80,PER24,226
80,PER25,226
80,PER26,219
80,PER27,214
80,PER28,209
80,PER29,201
80,PER30,182
80,PER31,166
80,PER32,155
80,PER33,136
80,PER34,128
80,PER35,130
80,PER36,137
80,PER37,123
80,PER38,109
80,PER39,89
80,PER40,64
80,PER41,40
80,PER42,35
80,PER43,30
80,PER44,26
80,PER45,20
80,PER46,16
80,PER47,9
80,PER8,3
80,PER9,7
81,PER11,4
81,PER12,1
81,PER13,4
81,PER14,8
81,PER15,6
81,PER16,7
81,PER17,12
81,PER18,11
81,PER19,11
81,PER20,11
81,PER21,13
81,PER22,15
81,PER23,15
81,PER24,16
81,PER25,15
81,PER26,11
81,PER27,11
81,PER28,14
81,PER29,11
81,PER30,9
81,PER31,10
81,PER32,9
81,PER33,10
81,PER34,10
81,PER35,10
81,PER36,9
81,PER37,8
81,PER38,6
81,PER39,5
81,PER40,3
81,PER41,3
81,PER42,3
81,PER43,2
81,PER44,1
81,PER45,1
81,PER46,1
82,PER10,18
82,PER11,30
82,PER12,49
82,PER13,90
82,PER14,152
82,PER15,199
82,PER16,227
82,PER17,239
82,PER18,253
82,PER19,262
82,PER20,265
82,PER21,270
82,PER22,269
82,PER23,268
82,PER24,271
82,PER25,267
82,PER26,264
82,PER27,262
82,PER28,250
82,PER29,237
82,PER30,207
82,PER31,195
82,PER32,177
82,PER33,150
82,PER34,128
82,PER35,104
82,PER36,95
82,PER37,85
82,PER38,73
82,PER39,61
82,PER40,47
82,PER41,31
82,PER42,22
82,PER43,12
82,PER44,9
82,PER45,6
82,PER46,5
82,PER47,4
82,PER8,6
82,PER9,10
83,PER10,98
83,PER11,135
83,PER12,250
83,PER13,444
83,PER14,652
83,PER15,787
83,PER16,856
83,PER17,919
83,PER18,972
83,PER19,998
83,PER20,1046
83,PER21,1076
83,PER22,1097
83,PER23,1075
83,PER24,1044
83,PER25,1019
83,PER26,1030
83,PER27,1073
83,PER28,1045
83,PER29,970
83,PER30,842
83,PER31,754
83,PER32,697
83,PER33,632
83,PER34,575
83,PER35,530
83,PER36,518
83,PER37,462
83,PER38,404
83,PER39,330
83,PER40,263
83,PER41,196
83,PER42,144
83,PER43,112
83,PER44,70
83,PER45,55
83,PER46,30
83,PER47,17
83,PER8,31
83,PER9,57
84,PER10,13
84,PER11,16
84,PER12,25
84,PER13,51
84,PER14,87
84,PER15,109
84,PER16,128
84,PER17,138
84,PER18,141
84,PER19,141
84,PER20,145
84,PER21,154
84,PER22,157
84,PER23,161
84,PER24,156
84,PER25,147
84,PER26,146
84,PER27,143
84,PER28,137
84,PER29,117
84,PER30,100
84,PER31,91
84,PER32,85
84,PER33,76
84,PER34,66
84,PER35,55
84,PER36,49
84,PER37,38
84,PER38,24
84,PER39,19
84,PER40,14
84,PER41,13
84,PER42,12
84,PER43,9
84,PER44,7
84,PER45,7
84,PER46,3
84,PER47,3
84,PER8,8
84,PER9,9
85,PER14,1
85,PER21,2
85,PER22,9
85,PER23,14
85,PER24,12
85,PER25,7
85,PER26,2
85,PER27,2
85,PER28,2
85,PER29,1
85,PER32,1
85,PER33,1
85,PER41,2
85,PER42,1
85,PER43,1
86,PER10,55
86,PER11,105
86,PER12,159
86,PER13,266
86,PER14,403
86,PER15,497
86,PER16,540
86,PER17,565
86,PER18,595
86,PER19,619
86,PER20,660
86,PER21,681
86,PER22,691
86,PER23,668
86,PER24,645
86,PER25,629
86,PER26,627
86,PER27,636
86,PER28,619
86,PER29,569
86,PER30,521
86,PER31,483
86,PER32,447
86,PER33,399
86,PER34,338
86,PER35,312
86,PER36,285
86,PER37,260
86,PER38,222
86,PER39,178
86,PER40,137
86,PER41,102
86,PER42,89
86,PER43,70
86,PER44,47
86,PER45,35
86,PER46,26
86,PER47,12
86,PER8,16
86,PER9,26
87,PER10,22
87,PER11,31
87,PER12,45
87,PER13,86
87,PER14,140
87,PER15,173
87,PER16,200
87,PER17,211
87,PER18,223
87,PER19,233
87,PER20,236
87,PER21,238
87,PER22,240
87,PER23,247
87,PER24,236
87,PER25,226
87,PER26,222
87,PER27,218
87,PER28,213
87,PER29,195
87,PER30,160
87,PER31,136
87,PER32,125
87,PER33,109
87,PER34,101
87,PER35,95
87,PER36,81
87,PER37,71
87,PER38,49
87,PER39,43
87,PER40,37
87,PER41,29
87,PER42,19
87,PER43,14
87,PER44,12
87,PER45,6
87,PER46,2
87,PER47,2
87,PER8,4
87,PER9,11
88,PER10,62
88,PER11,91
88,PER12,159
88,PER13,289
88,PER14,487
88,PER15,610
88,PER16,679
88,PER17,701
88,PER18,730
88,PER19,751
88,PER20,756
88,PER21,766
88,PER22,755
88,PER23,763
88,PER24,753
88,PER25,753
88,PER26,759
88,PER27,740
88,PER28,721
88,PER29,628
88,PER30,531
88,PER31,464
88,PER32,428
88,PER33,408
88,PER34,352
88,PER35,323
88,PER36,305
88,PER37,275
88,PER38,232
88,PER39,191
88,PER40,163
88,PER41,119
88,PER42,83
88,PER43,69
88,PER44,52
88,PER45,38
88,PER46,23
88,PER47,17
88,PER8,15
88,PER9,27
89,PER10,33
89,PER11,55
89,PER12,111
89,PER13,220
89,PER14,338
89,PER15,404
89,PER16,461
89,PER17,479
89,PER18,503
89,PER19,513
89,PER20,529
89,PER21,533
89,PER22,542
89,PER23,535
89,PER24,535
89,PER25,526
89,PER26,523
89,PER27,512
89,PER28,497
89,PER29,444
89,PER30,400
89,PER31,349
89,PER32,323
89,PER33,279
89,PER34,236
89,PER35,201
89,PER36,182
89,PER37,178
89,PER38,150
89,PER39,125
89,PER40,99
89,PER41,76
89,PER42,51
89,PER43,39
89,PER44,29
89,PER45,24
89,PER46,18
89,PER47,9
89,PER8,9
89,PER9,13
90,PER10,4
90,PER11,6
90,PER12,19
90,PER13,40
90,PER14,82
90,PER15,103
90,PER16,117
90,PER17,116
90,PER18,116
90,PER19,116
90,PER20,117
90,PER21,113
90,PER22,112
90,PER23,116
90,PER24,114
90,PER25,108
90,PER26,107
90,PER27,110
90,PER28,100
90,PER29,91
90,PER30,75
90,PER31,62
90,PER32,54
90,PER33,44
90,PER34,40
90,PER35,36
90,PER36,35
90,PER37,26
90,PER38,25
90,PER39,19
90,PER40,18
90,PER41,13
90,PER42,7
90,PER43,8
90,PER44,5
90,PER45,5
90,PER46,2
90,PER8,1
90,PER9,2
91,PER10,4
91,PER11,5
91,PER12,17
91,PER13,41
91,PER14,57
91,PER15,72
91,PER16,76
91,PER17,82
91,PER18,85
91,PER19,89
91,PER20,92
91,PER21,99
91,PER22,100
91,PER23,99
91,PER24,96
91,PER25,94
91,PER26,96
91,PER27,94
91,PER28,85
91,PER29,76
91,PER30,62
91,PER31,59
91,PER32,51
91,PER33,43
91,PER34,35
91,PER35,34
91,PER36,31
91,PER37,27
91,PER38,20
91,PER39,19
91,PER40,12
91,PER41,6
91,PER42,6
91,PER43,4
91,PER44,3
91,PER45,2
91,PER46,1
91,PER47,1
91,PER9,3
92,PER11,1
92,PER12,1
92,PER13,1
92,PER14,2
92,PER15,2
92,PER16,4
92,PER17,4
92,PER18,5
92,PER19,5
92,PER20,4
92,PER21,2
92,PER22,9
92,PER23,13
92,PER24,12
92,PER25,7
92,PER26,6
92,PER27,4
92,PER28,4
92,PER29,2
92,PER30,3
92,PER31,2
92,PER32,3
92,PER33,2
92,PER34,1
92,PER35,1
92,PER36,1
92,PER37,3
92,PER38,3
92,PER39,3
92,PER40,1
93,PER10,16
93,PER11,34
93,PER12,64
93,PER13,108
93,PER14,167
93,PER15,198
93,PER16,228
93,PER17,244
93,PER18,255
93,PER19,262
93,PER20,265
93,PER21,267
93,PER22,274
93,PER23,272
93,PER24,266
93,PER25,268
93,PER26,270
93,PER27,270
93,PER28,259
93,PER29,245
93,PER30,217
93,PER31,208
93,PER32,191
93,PER33,173
93,PER34,150
93,PER35,117
93,PER36,114
93,PER37,98
93,PER38,81
93,PER39,74
93,PER40,54
93,PER41,39
93,PER42,29
93,PER43,25
93,PER44,23
93,PER45,19
93,PER46,17
93,PER47,12
93,PER8,3
93,PER9,8
94,PER10,60
94,PER11,85
94,PER12,125
94,PER13,237
94,PER14,393
94,PER15,487
94,PER16,535
94,PER17,555
94,PER18,587
94,PER19,600
94,PER20,614
94,PER21,626
94,PER22,631
94,PER23,638
94,PER24,629
94,PER25,632
94,PER26,633
94,PER27,617
94,PER28,602
94,PER29,552
94,PER30,500
94,PER31,475
94,PER32,429
94,PER33,373
94,PER34,279
94,PER35,248
94,PER36,229
94,PER37,221
94,PER38,187
94,PER39,155
94,PER40,120
94,PER41,93
94,PER42,72
94,PER43,59
94,PER44,48
94,PER45,35
94,PER46,21
94,PER47,9
94,PER8,15
94,PER9,28
95,PER10,17
95,PER11,27
95,PER12,53
95,PER13,116
95,PER14,196
95,PER15,248
95,PER16,279
95,PER17,284
95,PER18,285
95,PER19,281
95,PER20,285
95,PER21,288
95,PER22,293
95,PER23,291
95,PER24,294
95,PER25,287
95,PER26,280
95,PER27,280
95,PER28,267
95,PER29,225
95,PER30,203
95,PER31,177
95,PER32,144
95,PER33,133
95,PER34,114
95,PER35,89
95,PER36,96
95,PER37,87
95,PER38,76
95,PER39,56
95,PER40,48
95,PER41,40
95,PER42,21
95,PER43,18
95,PER44,9
95,PER45,8
95,PER46,3
95,PER47,1
95,PER8,7
95,PER9,9
96,PER10,6
96,PER11,11
96,PER12,23
96,PER13,40
96,PER14,66
96,PER15,76
96,PER16,89
96,PER17,91
96,PER18,97
96,PER19,97
96,PER20,98
96,PER21,102
96,PER22,104
96,PER23,108
96,PER24,103
96,PER25,101
96,PER26,99
96,PER27,101
96,PER28,97
96,PER29,89
96,PER30,79
96,PER31,79
96,PER32,66
96,PER33,64
96,PER34,58
96,PER35,54
96,PER36,49
96,PER37,40
96,PER38,37
96,PER39,33
96,PER40,24
96,PER41,19
96,PER42,13
96,PER43,11
96,PER44,7
96,PER45,5
96,PER46,4
96,PER47,2
96,PER8,1
96,PER9,1
97,PER10,17
97,PER11,30
97,PER12,56
97,PER13,93
97,PER14,137
97,PER15,175
97,PER16,205
97,PER17,222
97,PER18,237
97,PER19,257
97,PER20,271
97,PER21,280
97,PER22,285
97,PER23,287
97,PER24,290
97,PER25,285
97,PER26,287
97,PER27,281
97,PER28,271
97,PER29,246
97,PER30,226
97,PER31,210
97,PER32,207
97,PER33,179
97,PER34,168
97,PER35,155
97,PER36,142
97,PER37,130
97,PER38,109
97,PER39,99
97,PER40,78
97,PER41,62
97,PER42,42
97,PER43,33
97,PER44,21
97,PER45,17
97,PER46,11
97,PER47,7
97,PER8,4
97,PER9,8
98,PER10,4
98,PER11,6
98,PER12,9
98,PER13,14
98,PER14,20
98,PER15,24
98,PER16,22
98,PER17,28
98,PER18,29
98,PER19,32
98,PER20,33
98,PER21,36
98,PER22,39
98,PER23,38
98,PER24,39
98,PER25,38
98,PER26,41
98,PER27,42
98,PER28,45
98,PER29,39
98,PER30,34
98,PER31,30
98,PER32,26
98,PER33,23
98,PER34,21
98,PER35,17
98,PER36,13
98,PER37,14
98,PER38,8
98,PER39,11
98,PER40,9
98,PER41,6
98,PER42,4
98,PER43,4
98,PER44,3
98,PER45,2
98,PER46,2
98,PER47,1
98,PER9,2
99,PER10,67
99,PER11,109
99,PER12,223
99,PER13,489
99,PER14,826
99,PER15,999
99,PER16,1102
99,PER17,1121
99,PER18,1142
99,PER19,1179
99,PER20,1202
99,PER21,1217
99,PER22,1223
99,PER23,1220
99,PER24,1205
99,PER25,1194
99,PER26,1186
99,PER27,1175
99,PER28,1128
99,PER29,970
99,PER30,806
99,PER31,692
99,PER32,584
99,PER33,491
99,PER34,426
99,PER35,368
99,PER36,341
99,PER37,304
99,PER38,278
99,PER39,234
99,PER40,183
99,PER41,139
99,PER42,92
99,PER43,72
99,PER44,52
99,PER45,43
99,PER46,29
99,PER47,19
99,PER8,21
99,PER9,36
100,PER10,42
100,PER11,65
100,PER12,126
100,PER13,260
100,PER14,414
100,PER15,490
100,PER16,549
100,PER17,578
100,PER18,597
100,PER19,617
100,PER20,625
100,PER21,633
100,PER22,648
100,PER23,658
100,PER24,653
100,PER25,633
100,PER26,635
100,PER27,627
100,PER28,602
100,PER29,516
100,PER30,452
100,PER31,394
100,PER32,350
100,PER33,306
100,PER34,263
100,PER35,226
100,PER36,219
100,PER37,206
100,PER38,162
100,PER39,140
100,PER40,115
100,PER41,91
100,PER42,66
100,PER43,47
100,PER44,30
100,PER45,23
100,PER46,15
100,PER47,6
100,PER8,6
100,PER9,15
101,PER10,12
101,PER11,17
101,PER12,24
101,PER13,35
101,PER14,50
101,PER15,59
101,PER16,65
101,PER17,70
101,PER18,79
101,PER19,85
101,PER20,87
101,PER21,89
101,PER22,90
101,PER23,92
101,PER24,97
101,PER25,96
101,PER26,94
101,PER27,88
101,PER28,84
101,PER29,76
101,PER30,69
101,PER31,60
101,PER32,61
101,PER33,59
101,PER34,52
101,PER35,51
101,PER36,54
101,PER37,51
101,PER38,43
101,PER39,38
101,PER40,30
101,PER41,27
101,PER42,17
101,PER43,15
101,PER44,12
101,PER45,6
101,PER46,4
101,PER47,1
101,PER8,3
101,PER9,10
102,PER10,66
102,PER11,116
102,PER12,200
102,PER13,371
102,PER14,590
102,PER15,707
102,PER16,775
102,PER17,820
102,PER18,831
102,PER19,859
102,PER20,870
102,PER21,879
102,PER22,883
102,PER23,879
102,PER24,869
102,PER25,858
102,PER26,858
102,PER27,849
102,PER28,806
102,PER29,721
102,PER30,639
102,PER31,586
102,PER32,530
102,PER33,453
102,PER34,375
102,PER35,307
102,PER36,291
102,PER37,275
102,PER38,229
102,PER39,202
102,PER40,153
102,PER41,117
102,PER42,75
102,PER43,60
102,PER44,51
102,PER45,44
102,PER46,30
102,PER47,21
102,PER8,12
102,PER9,26
103,PER10,12
103,PER11,16
103,PER12,38
103,PER13,59
103,PER14,117
103,PER15,138
103,PER16,156
103,PER17,159
103,PER18,156
103,PER19,156
103,PER20,164
103,PER21,172
103,PER22,177
103,PER23,178
103,PER24,173
103,PER25,165
103,PER26,168
103,PER27,172
103,PER28,174
103,PER29,145
103,PER30,123
103,PER31,114
103,PER32,102
103,PER33,93
103,PER34,80
103,PER35,75
103,PER36,67
103,PER37,66
103,PER38,48
103,PER39,41
103,PER40,36
103,PER41,32
103,PER42,26
103,PER43,16
103,PER44,12
103,PER45,13
103,PER46,8
103,PER47,2
103,PER8,1
103,PER9,6
104,PER10,27
104,PER11,46
104,PER12,68
104,PER13,106
104,PER14,185
104,PER15,231
104,PER16,229
104,PER17,228
104,PER18,239
104,PER19,247
104,PER20,267
104,PER21,276
104,PER22,279
104,PER23,265
104,PER24,264
104,PER25,249
104,PER26,257
104,PER27,273
104,PER28,270
104,PER29,258
104,PER30,207
104,PER31,174
104,PER32,148
104,PER33,127
104,PER34,127
104,PER35,122
104,PER36,110
104,PER37,111
104,PER38,74
104,PER39,58
104,PER40,47
104,PER41,24
104,PER42,14
104,PER43,16
104,PER44,16
104,PER45,9
104,PER46,5
104,PER47,4
104,PER8,5
104,PER9,9
105,PER10,30
105,PER11,46
105,PER12,84
105,PER13,127
105,PER14,232
105,PER15,287
105,PER16,305
105,PER17,324
105,PER18,351
105,PER19,370
105,PER20,380
105,PER21,390
105,PER22,394
105,PER23,398
105,PER24,389
105,PER25,393
105,PER26,370
105,PER27,379
105,PER28,378
105,PER29,329
105,PER30,293
105,PER31,267
105,PER32,231
105,PER33,202
105,PER34,180
105,PER35,179
105,PER36,189
105,PER37,165
105,PER38,129
105,PER39,110
105,PER40,89
105,PER41,68
105,PER42,42
105,PER43,29
105,PER44,23
105,PER45,12
105,PER46,11
105,PER47,6
105,PER8,8
105,PER9,20
106,PER10,27
106,PER11,39
106,PER12,72
