ZONE,PER,QUANTITY
2428,PER32,9
2428,PER33,7
2428,PER34,4
2428,PER35,2
2428,PER36,3
2428,PER37,3
2428,PER38,4
2428,PER39,3
2428,PER40,3
2428,PER41,3
2428,PER42,2
2428,PER43,1
2428,PER9,2
2429,PER10,21
2429,PER11,28
2429,PER12,108
2429,PER13,398
2429,PER14,878
2429,PER15,1115
2429,PER16,1179
2429,PER17,1167
2429,PER18,1173
2429,PER19,1172
2429,PER20,1175
2429,PER21,1184
2429,PER22,1179
2429,PER23,1177
2429,PER24,1175
2429,PER25,1161
2429,PER26,1155
2429,PER27,1156
2429,PER28,1067
2429,PER29,840
2429,PER30,606
2429,PER31,444
2429,PER32,350
2429,PER33,291
2429,PER34,226
2429,PER35,177
2429,PER36,173
2429,PER37,157
2429,PER38,135
2429,PER39,112
2429,PER40,93
2429,PER41,78
2429,PER42,47
2429,PER43,31
2429,PER44,19
2429,PER45,15
2429,PER46,8
2429,PER47,6
2429,PER8,6
2429,PER9,12
2430,PER10,54
2430,PER11,85
2430,PER12,137
2430,PER13,254
2430,PER14,406
2430,PER15,505
2430,PER16,575
2430,PER17,612
2430,PER18,644
2430,PER19,676
2430,PER20,696
2430,PER21,708
2430,PER22,729
2430,PER23,737
2430,PER24,734
2430,PER25,717
2430,PER26,711
2430,PER27,694
2430,PER28,671
2430,PER29,607
2430,PER30,554
2430,PER31,486
2430,PER32,443
2430,PER33,366
2430,PER34,316
2430,PER35,267
2430,PER36,226
2430,PER37,199
2430,PER38,186
2430,PER39,157
2430,PER40,135
2430,PER41,113
2430,PER42,77
2430,PER43,71
2430,PER44,54
2430,PER45,41
2430,PER46,24
2430,PER47,15
2430,PER8,11
2430,PER9,29
2431,PER10,11
2431,PER11,13
2431,PER12,19
2431,PER13,46
2431,PER14,79
2431,PER15,100
2431,PER16,112
2431,PER17,118
2431,PER18,126
2431,PER19,132
2431,PER20,150
2431,PER21,153
2431,PER22,152
2431,PER23,144
2431,PER24,142
2431,PER25,144
2431,PER26,145
2431,PER27,144
2431,PER28,150
2431,PER29,142
2431,PER30,127
2431,PER31,115
2431,PER32,101
2431,PER33,100
2431,PER34,98
2431,PER35,94
2431,PER36,101
2431,PER37,79
2431,PER38,77
2431,PER39,57
2431,PER40,41
2431,PER41,33
2431,PER42,17
2431,PER43,12
2431,PER44,6
2431,PER45,5
2431,PER46,5
2431,PER47,3
2431,PER8,3
2431,PER9,5
2432,PER10,30
2432,PER11,47
2432,PER12,74
2432,PER13,112
2432,PER14,156
2432,PER15,190
2432,PER16,217
2432,PER17,238
2432,PER18,252
2432,PER19,267
2432,PER20,274
2432,PER21,276
2432,PER22,271
2432,PER23,273
2432,PER24,274
2432,PER25,278
2432,PER26,286
2432,PER27,268
2432,PER28,265
2432,PER29,260
2432,PER30,237
2432,PER31,216
2432,PER32,196
2432,PER33,175
2432,PER34,147
2432,PER35,133
2432,PER36,119
2432,PER37,116
2432,PER38,97
2432,PER39,77
2432,PER40,64
2432,PER41,46
2432,PER42,35
2432,PER43,24
2432,PER44,19
2432,PER45,13
2432,PER46,7
2432,PER47,9
2432,PER8,9
2432,PER9,15
2433,PER13,2
2433,PER14,1
2433,PER15,2
2433,PER16,5
2433,PER17,6
2433,PER18,6
2433,PER19,3
2433,PER20,4
2433,PER21,3
2433,PER22,1
2433,PER23,1
2433,PER24,1
2433,PER25,1
2433,PER26,2
2433,PER27,3
2433,PER28,2
2433,PER29,2
2433,PER30,4
2433,PER31,4
2433,PER32,5
2433,PER33,9
2433,PER34,9
2433,PER35,9
2433,PER36,9
2433,PER37,12
2433,PER38,9
2433,PER39,8
2433,PER40,6
2433,PER41,2
2433,PER42,1
2434,PER10,10
2434,PER11,15
2434,PER12,24
2434,PER13,40
2434,PER14,67
2434,PER15,80
2434,PER16,97
2434,PER17,101
2434,PER18,104
2434,PER19,111
2434,PER20,122
2434,PER21,133
2434,PER22,137
2434,PER23,135
2434,PER24,128
2434,PER25,126
2434,PER26,118
2434,PER27,119
2434,PER28,116
2434,PER29,116
2434,PER30,112
2434,PER31,105
2434,PER32,105
2434,PER33,94
2434,PER34,90
2434,PER35,87
2434,PER36,78
2434,PER37,70
2434,PER38,61
2434,PER39,58
2434,PER40,48
2434,PER41,38
2434,PER42,31
2434,PER43,19
2434,PER44,16
2434,PER45,11
2434,PER46,7
2434,PER47,2
2434,PER8,3
2434,PER9,5
2435,PER10,9
2435,PER11,18
2435,PER12,30
2435,PER13,48
2435,PER14,67
2435,PER15,74
2435,PER16,89
2435,PER17,96
2435,PER18,102
2435,PER19,103
2435,PER20,105
2435,PER21,105
2435,PER22,108
2435,PER23,106
2435,PER24,108
2435,PER25,108
2435,PER26,109
2435,PER27,108
2435,PER28,105
2435,PER29,100
2435,PER30,99
2435,PER31,96
2435,PER32,83
2435,PER33,73
2435,PER34,60
2435,PER35,53
2435,PER36,47
2435,PER37,40
2435,PER38,34
2435,PER39,19
2435,PER40,15
2435,PER41,12
2435,PER42,7
2435,PER43,6
2435,PER44,4
2435,PER45,3
2435,PER46,3
2435,PER8,2
2435,PER9,4
2436,PER10,95
2436,PER11,149
2436,PER12,239
2436,PER13,370
2436,PER14,520
2436,PER15,639
2436,PER16,705
2436,PER17,767
2436,PER18,797
2436,PER19,824
2436,PER20,866
2436,PER21,892
2436,PER22,903
2436,PER23,940
2436,PER24,934
2436,PER25,895
2436,PER26,881
2436,PER27,868
2436,PER28,844
2436,PER29,816
2436,PER30,767
2436,PER31,728
2436,PER32,664
2436,PER33,573
2436,PER34,478
2436,PER35,375
2436,PER36,326
2436,PER37,283
2436,PER38,228
2436,PER39,187
2436,PER40,157
2436,PER41,136
2436,PER42,111
2436,PER43,87
2436,PER44,58
2436,PER45,41
2436,PER46,26
2436,PER47,17
2436,PER8,20
2436,PER9,35
2437,PER10,16
2437,PER11,24
2437,PER12,40
2437,PER13,62
2437,PER14,104
2437,PER15,132
2437,PER16,157
2437,PER17,174
2437,PER18,194
2437,PER19,213
2437,PER20,239
2437,PER21,250
2437,PER22,250
2437,PER23,240
2437,PER24,239
2437,PER25,240
2437,PER26,233
2437,PER27,213
2437,PER28,203
2437,PER29,202
2437,PER30,205
2437,PER31,197
2437,PER32,185
2437,PER33,151
2437,PER34,128
2437,PER35,125
2437,PER36,109
2437,PER37,101
2437,PER38,87
2437,PER39,72
2437,PER40,60
2437,PER41,39
2437,PER42,32
2437,PER43,24
2437,PER44,20
2437,PER45,15
2437,PER46,13
2437,PER47,8
2437,PER8,8
2437,PER9,10
2438,PER10,11
2438,PER11,18
2438,PER12,41
2438,PER13,131
2438,PER14,276
2438,PER15,359
2438,PER16,384
2438,PER17,389
2438,PER18,392
2438,PER19,395
2438,PER20,398
2438,PER21,408
2438,PER22,408
2438,PER23,408
2438,PER24,398
2438,PER25,401
2438,PER26,401
2438,PER27,405
2438,PER28,377
2438,PER29,315
2438,PER30,263
2438,PER31,239
2438,PER32,205
2438,PER33,159
2438,PER34,125
2438,PER35,97
2438,PER36,102
2438,PER37,90
2438,PER38,76
2438,PER39,60
2438,PER40,45
2438,PER41,33
2438,PER42,21
2438,PER43,18
2438,PER44,9
2438,PER45,6
2438,PER46,5
2438,PER47,1
2438,PER8,2
2438,PER9,5
2439,PER10,29
2439,PER11,47
2439,PER12,60
2439,PER13,111
2439,PER14,172
2439,PER15,225
2439,PER16,254
2439,PER17,272
2439,PER18,291
2439,PER19,305
2439,PER20,317
2439,PER21,323
2439,PER22,316
2439,PER23,312
2439,PER24,311
2439,PER25,310
2439,PER26,298
2439,PER27,296
2439,PER28,280
2439,PER29,268
2439,PER30,255
2439,PER31,254
2439,PER32,235
2439,PER33,208
2439,PER34,177
2439,PER35,157
2439,PER36,148
2439,PER37,135
2439,PER38,106
2439,PER39,96
2439,PER40,74
2439,PER41,51
2439,PER42,36
2439,PER43,21
2439,PER44,18
2439,PER45,15
2439,PER46,12
2439,PER47,3
2439,PER8,7
2439,PER9,10
2440,PER10,6
2440,PER11,7
2440,PER12,10
2440,PER13,18
2440,PER14,36
2440,PER15,45
2440,PER16,53
2440,PER17,54
2440,PER18,53
2440,PER19,58
2440,PER20,60
2440,PER21,63
2440,PER22,66
2440,PER23,66
2440,PER24,68
2440,PER25,66
2440,PER26,67
2440,PER27,63
2440,PER28,62
2440,PER29,59
2440,PER30,52
2440,PER31,48
2440,PER32,43
2440,PER33,44
2440,PER34,42
2440,PER35,37
2440,PER36,43
2440,PER37,39
2440,PER38,33
2440,PER39,27
2440,PER40,24
2440,PER41,20
2440,PER42,11
2440,PER43,7
2440,PER44,6
2440,PER45,5
2441,PER10,57
2441,PER11,98
2441,PER12,195
2441,PER13,323
2441,PER14,458
2441,PER15,607
2441,PER16,722
2441,PER17,782
2441,PER18,824
2441,PER19,888
2441,PER20,926
2441,PER21,955
2441,PER22,967
2441,PER23,955
2441,PER24,951
2441,PER25,940
2441,PER26,918
2441,PER27,891
2441,PER28,863
2441,PER29,832
2441,PER30,775
2441,PER31,718
2441,PER32,632
2441,PER33,556
2441,PER34,463
2441,PER35,374
2441,PER36,316
2441,PER37,285
2441,PER38,229
2441,PER39,182
2441,PER40,131
2441,PER41,98
2441,PER42,84
2441,PER43,67
2441,PER44,55
2441,PER45,40
2441,PER46,29
2441,PER47,19
2441,PER8,12
2441,PER9,20
2442,PER10,9
2442,PER11,13
2442,PER12,28
2442,PER13,114
2442,PER14,259
2442,PER15,326
2442,PER16,348
2442,PER17,344
2442,PER18,347
2442,PER19,346
2442,PER20,348
2442,PER21,350
2442,PER22,347
2442,PER23,353
2442,PER24,356
2442,PER25,347
2442,PER26,332
2442,PER27,320
2442,PER28,286
2442,PER29,219
2442,PER30,163
2442,PER31,136
2442,PER32,126
2442,PER33,105
2442,PER34,86
2442,PER35,79
2442,PER36,62
2442,PER37,51
2442,PER38,42
2442,PER39,40
2442,PER40,34
2442,PER41,20
2442,PER42,11
2442,PER43,7
2442,PER44,7
2442,PER45,4
2442,PER46,4
2442,PER47,2
2442,PER8,2
2442,PER9,6
2443,PER10,18
2443,PER11,27
2443,PER12,34
2443,PER13,51
2443,PER14,80
2443,PER15,102
2443,PER16,110
2443,PER17,116
2443,PER18,120
2443,PER19,125
2443,PER20,131
2443,PER21,135
2443,PER22,131
2443,PER23,131
2443,PER24,125
2443,PER25,124
2443,PER26,125
2443,PER27,124
2443,PER28,123
2443,PER29,114
2443,PER30,109
2443,PER31,101
2443,PER32,96
2443,PER33,83
2443,PER34,86
2443,PER35,82
2443,PER36,82
2443,PER37,79
2443,PER38,73
2443,PER39,66
2443,PER40,55
2443,PER41,45
2443,PER42,25
2443,PER43,18
2443,PER44,13
2443,PER45,9
2443,PER46,8
2443,PER47,4
2443,PER8,3
2443,PER9,8
2444,PER10,129
2444,PER11,211
2444,PER12,317
2444,PER13,430
2444,PER14,576
2444,PER15,699
2444,PER16,784
2444,PER17,870
2444,PER18,896
2444,PER19,933
2444,PER20,963
2444,PER21,979
2444,PER22,1006
2444,PER23,1014
2444,PER24,1047
2444,PER25,1020
2444,PER26,996
2444,PER27,969
2444,PER28,938
2444,PER29,918
2444,PER30,880
2444,PER31,801
2444,PER32,716
2444,PER33,577
2444,PER34,458
2444,PER35,376
2444,PER36,307
2444,PER37,263
2444,PER38,223
2444,PER39,186
2444,PER40,156
2444,PER41,115
2444,PER42,95
2444,PER43,78
2444,PER44,61
2444,PER45,38
2444,PER46,32
2444,PER47,19
2444,PER8,34
2444,PER9,71
2445,PER10,14
2445,PER11,27
2445,PER12,99
2445,PER13,256
2445,PER14,492
2445,PER15,612
2445,PER16,659
2445,PER17,661
2445,PER18,664
2445,PER19,684
2445,PER20,682
2445,PER21,683
2445,PER22,687
2445,PER23,707
2445,PER24,697
2445,PER25,666
2445,PER26,674
2445,PER27,690
2445,PER28,639
2445,PER29,502
2445,PER30,372
2445,PER31,317
2445,PER32,274
2445,PER33,232
2445,PER34,223
2445,PER35,191
2445,PER36,228
2445,PER37,212
2445,PER38,185
2445,PER39,160
2445,PER40,126
2445,PER41,97
2445,PER42,62
2445,PER43,31
2445,PER44,15
2445,PER45,8
2445,PER46,6
2445,PER47,6
2445,PER8,2
2445,PER9,6
2446,PER10,2
2446,PER11,9
2446,PER12,16
2446,PER13,26
2446,PER14,42
2446,PER15,62
2446,PER16,65
2446,PER17,56
2446,PER18,60
2446,PER19,59
2446,PER20,59
2446,PER21,67
2446,PER22,81
2446,PER23,83
2446,PER24,80
2446,PER25,75
2446,PER26,71
2446,PER27,80
2446,PER28,84
2446,PER29,79
2446,PER30,71
2446,PER31,59
2446,PER32,71
2446,PER33,71
2446,PER34,76
2446,PER35,92
2446,PER36,107
2446,PER37,121
2446,PER38,115
2446,PER39,93
2446,PER40,63
2446,PER41,55
2446,PER42,31
2446,PER43,28
2446,PER44,20
2446,PER45,14
2446,PER46,8
2446,PER47,4
2447,PER14,4
2447,PER15,6
2447,PER16,4
2447,PER17,4
2447,PER18,5
2447,PER19,3
2447,PER20,4
2447,PER21,3
2447,PER22,5
2447,PER23,3
2447,PER24,3
2447,PER25,3
2447,PER26,2
2447,PER27,3
2447,PER28,3
2447,PER29,2
2447,PER30,2
2447,PER31,2
2447,PER32,2
2447,PER33,4
2447,PER34,4
2447,PER35,4
2447,PER36,3
2447,PER37,3
2447,PER38,3
2447,PER39,1
2447,PER40,2
2447,PER41,2
2447,PER42,2
2448,PER10,34
2448,PER11,67
2448,PER12,105
2448,PER13,153
2448,PER14,228
2448,PER15,267
2448,PER16,324
2448,PER17,337
2448,PER18,354
2448,PER19,373
2448,PER20,376
2448,PER21,389
2448,PER22,387
2448,PER23,391
2448,PER24,397
2448,PER25,398
2448,PER26,389
2448,PER27,387
2448,PER28,378
2448,PER29,366
2448,PER30,350
2448,PER31,341
2448,PER32,311
2448,PER33,270
2448,PER34,219
2448,PER35,196
2448,PER36,183
2448,PER37,152
2448,PER38,134
2448,PER39,106
2448,PER40,88
2448,PER41,78
2448,PER42,63
2448,PER43,47
2448,PER44,37
2448,PER45,26
2448,PER46,16
2448,PER47,9
2448,PER8,6
2448,PER9,16
2449,PER10,92
2449,PER11,134
2449,PER12,228
2449,PER13,334
2449,PER14,495
2449,PER15,636
2449,PER16,763
2449,PER17,879
2449,PER18,963
2449,PER19,1068
2449,PER20,1146
2449,PER21,1178
2449,PER22,1221
2449,PER23,1222
2449,PER24,1222
2449,PER25,1168
2449,PER26,1102
2449,PER27,1053
2449,PER28,1012
2449,PER29,994
2449,PER30,969
2449,PER31,913
2449,PER32,867
2449,PER33,760
2449,PER34,717
2449,PER35,674
2449,PER36,631
2449,PER37,610
2449,PER38,525
2449,PER39,420
2449,PER40,332
2449,PER41,260
2449,PER42,182
2449,PER43,129
2449,PER44,90
2449,PER45,62
2449,PER46,40
2449,PER47,24
2449,PER8,24
2449,PER9,40
2450,PER10,15
2450,PER11,29
2450,PER12,119
2450,PER13,360
2450,PER14,692
2450,PER15,862
2450,PER16,931
2450,PER17,935
2450,PER18,945
2450,PER19,960
2450,PER20,963
2450,PER21,961
2450,PER22,954
2450,PER23,950
2450,PER24,945
2450,PER25,936
2450,PER26,917
2450,PER27,904
2450,PER28,832
2450,PER29,650
2450,PER30,458
2450,PER31,332
2450,PER32,267
2450,PER33,207
2450,PER34,137
2450,PER35,100
2450,PER36,69
2450,PER37,45
2450,PER38,42
2450,PER39,31
2450,PER40,31
2450,PER41,21
2450,PER42,16
2450,PER43,14
2450,PER44,12
2450,PER45,7
2450,PER46,4
2450,PER47,3
2450,PER8,4
2450,PER9,7
2451,PER10,89
2451,PER11,128
2451,PER12,183
2451,PER13,250
2451,PER14,382
2451,PER15,493
2451,PER16,585
2451,PER17,660
2451,PER18,781
2451,PER19,854
2451,PER20,964
2451,PER21,1014
2451,PER22,1026
2451,PER23,1025
2451,PER24,978
2451,PER25,920
2451,PER26,916
2451,PER27,877
2451,PER28,863
2451,PER29,833
2451,PER30,818
2451,PER31,774
2451,PER32,701
2451,PER33,636
2451,PER34,565
2451,PER35,546
2451,PER36,513
2451,PER37,494
2451,PER38,427
2451,PER39,348
2451,PER40,262
2451,PER41,186
2451,PER42,141
2451,PER43,111
2451,PER44,90
2451,PER45,69
2451,PER46,51
2451,PER47,21
2451,PER8,15
2451,PER9,41
2452,PER10,4
2452,PER11,12
2452,PER12,18
2452,PER13,24
2452,PER14,30
2452,PER15,37
2452,PER16,44
2452,PER17,53
2452,PER18,60
2452,PER19,66
2452,PER20,74
2452,PER21,81
2452,PER22,79
2452,PER23,80
2452,PER24,82
2452,PER25,80
2452,PER26,78
2452,PER27,73
2452,PER28,72
2452,PER29,68
2452,PER30,70
2452,PER31,59
2452,PER32,63
2452,PER33,62
2452,PER34,40
2452,PER35,37
2452,PER36,23
2452,PER37,28
2452,PER38,28
2452,PER39,25
2452,PER40,19
2452,PER41,13
2452,PER42,10
2452,PER43,5
2452,PER44,3
2452,PER45,1
2452,PER46,1
2452,PER8,1
2452,PER9,1
2453,PER10,44
2453,PER11,67
2453,PER12,110
2453,PER13,133
2453,PER14,196
2453,PER15,241
2453,PER16,288
2453,PER17,320
2453,PER18,393
2453,PER19,449
2453,PER20,497
2453,PER21,510
2453,PER22,497
2453,PER23,486
2453,PER24,487
2453,PER25,480
2453,PER26,470
2453,PER27,467
2453,PER28,454
2453,PER29,447
2453,PER30,438
2453,PER31,409
2453,PER32,378
2453,PER33,325
2453,PER34,286
2453,PER35,287
2453,PER36,277
2453,PER37,272
2453,PER38,253
2453,PER39,201
2453,PER40,148
2453,PER41,113
2453,PER42,77
2453,PER43,52
2453,PER44,43
2453,PER45,29
2453,PER46,23
2453,PER47,16
2453,PER8,7
2453,PER9,19
2454,PER10,2
2454,PER11,2
2454,PER12,4
2454,PER13,4
2454,PER14,6
2454,PER15,7
2454,PER16,7
2454,PER17,7
2454,PER18,11
2454,PER19,14
2454,PER20,15
2454,PER21,9
2454,PER22,11
2454,PER23,12
2454,PER24,12
2454,PER25,9
2454,PER26,10
2454,PER27,10
2454,PER28,6
2454,PER29,7
2454,PER30,5
2454,PER31,3
2454,PER32,5
2454,PER33,10
2454,PER34,8
2454,PER35,7
2454,PER36,9
2454,PER37,11
2454,PER38,10
2454,PER39,7
2454,PER40,6
2454,PER41,6
2454,PER42,2
2454,PER43,1
2454,PER44,1
2454,PER45,1
2455,PER10,11
2455,PER11,17
2455,PER12,21
2455,PER13,29
2455,PER14,56
2455,PER15,62
2455,PER16,57
2455,PER17,61
2455,PER18,67
2455,PER19,68
2455,PER20,74
2455,PER21,73
2455,PER22,79
2455,PER23,81
2455,PER24,75
2455,PER25,71
2455,PER26,65
2455,PER27,79
2455,PER28,79
2455,PER29,75
2455,PER30,71
2455,PER31,62
2455,PER32,55
2455,PER33,54
2455,PER34,64
2455,PER35,84
2455,PER36,103
2455,PER37,104
2455,PER38,79
2455,PER39,73
2455,PER40,57
2455,PER41,36
2455,PER42,17
2455,PER43,10
2455,PER44,7
2455,PER45,5
2455,PER46,3
2455,PER47,2
2455,PER8,2
2455,PER9,10
2456,PER10,59
2456,PER11,89
2456,PER12,173
2456,PER13,379
2456,PER14,654
2456,PER15,811
2456,PER16,873
2456,PER17,884
2456,PER18,907
2456,PER19,921
2456,PER20,941
2456,PER21,964
2456,PER22,976
2456,PER23,974
2456,PER24,975
2456,PER25,965
2456,PER26,948
2456,PER27,950
2456,PER28,912
2456,PER29,758
2456,PER30,618
2456,PER31,537
2456,PER32,483
2456,PER33,448
2456,PER34,368
2456,PER35,332
2456,PER36,315
2456,PER37,289
2456,PER38,236
2456,PER39,202
2456,PER40,169
2456,PER41,109
2456,PER42,70
2456,PER43,50
2456,PER44,36
2456,PER45,18
2456,PER46,14
2456,PER47,11
2456,PER8,15
2456,PER9,25
2457,PER10,25
2457,PER11,37
2457,PER12,51
2457,PER13,81
2457,PER14,144
2457,PER15,187
2457,PER16,218
2457,PER17,231
2457,PER18,238
2457,PER19,247
2457,PER20,267
2457,PER21,264
2457,PER22,272
2457,PER23,271
2457,PER24,277
2457,PER25,260
2457,PER26,264
2457,PER27,259
2457,PER28,249
2457,PER29,228
2457,PER30,228
2457,PER31,210
2457,PER32,196
2457,PER33,186
2457,PER34,185
2457,PER35,175
2457,PER36,178
2457,PER37,156
2457,PER38,137
2457,PER39,126
2457,PER40,92
2457,PER41,65
2457,PER42,54
2457,PER43,34
2457,PER44,25
2457,PER45,19
2457,PER46,11
2457,PER47,5
2457,PER8,3
2457,PER9,6
2458,PER10,41
2458,PER11,61
2458,PER12,127
2458,PER13,243
2458,PER14,417
2458,PER15,509
2458,PER16,561
2458,PER17,588
2458,PER18,611
2458,PER19,628
2458,PER20,638
2458,PER21,641
2458,PER22,642
2458,PER23,646
2458,PER24,642
2458,PER25,642
2458,PER26,643
2458,PER27,641
2458,PER28,623
2458,PER29,563
2458,PER30,479
2458,PER31,425
2458,PER32,368
2458,PER33,307
2458,PER34,238
2458,PER35,175
2458,PER36,153
2458,PER37,136
2458,PER38,112
2458,PER39,91
2458,PER40,71
2458,PER41,58
2458,PER42,43
2458,PER43,35
2458,PER44,29
2458,PER45,24
2458,PER46,19
2458,PER47,12
2458,PER8,6
2458,PER9,19
2459,PER11,4
2459,PER12,5
2459,PER13,5
2459,PER14,6
2459,PER15,11
2459,PER16,15
2459,PER17,13
2459,PER18,13
2459,PER19,13
2459,PER20,12
2459,PER21,15
2459,PER22,16
2459,PER23,16
2459,PER24,19
2459,PER25,16
2459,PER26,13
2459,PER27,14
2459,PER28,13
2459,PER29,13
2459,PER30,16
2459,PER31,18
2459,PER32,18
2459,PER33,17
2459,PER34,18
2459,PER35,13
2459,PER36,15
2459,PER37,18
2459,PER38,15
2459,PER39,14
2459,PER40,14
2459,PER41,13
2459,PER42,10
2459,PER43,9
2459,PER44,5
2459,PER45,5
2459,PER46,6
2459,PER47,2
2460,PER10,259
2460,PER11,420
2460,PER12,630
2460,PER13,1047
2460,PER14,1552
2460,PER15,1875
2460,PER16,2118
2460,PER17,2269
2460,PER18,2376
2460,PER19,2453
2460,PER20,2532
2460,PER21,2576
2460,PER22,2613
2460,PER23,2603
2460,PER24,2600
2460,PER25,2573
2460,PER26,2553
2460,PER27,2523
2460,PER28,2507
2460,PER29,2451
2460,PER30,2329
2460,PER31,2185
2460,PER32,1983
2460,PER33,1683
2460,PER34,1343
2460,PER35,1050
2460,PER36,867
2460,PER37,737
2460,PER38,563
2460,PER39,468
2460,PER40,347
2460,PER41,278
2460,PER42,223
2460,PER43,183
2460,PER44,141
2460,PER45,108
2460,PER46,72
2460,PER47,41
2460,PER8,55
2460,PER9,100
2461,PER14,2
2461,PER15,3
2461,PER16,5
2461,PER17,4
2461,PER18,4
2461,PER19,6
2461,PER20,5
2461,PER21,5
2461,PER22,5
2461,PER23,3
2461,PER24,3
2461,PER25,3
2461,PER26,3
2461,PER27,4
2461,PER28,4
2461,PER29,3
2461,PER30,3
2461,PER31,2
2461,PER32,1
2461,PER33,1
2461,PER34,3
2461,PER35,3
2461,PER36,7
2461,PER37,7
2461,PER38,6
2461,PER39,4
2461,PER40,3
2461,PER41,3
2461,PER42,2
2461,PER43,2
2461,PER44,2
2462,PER10,3
2462,PER11,3
2462,PER12,3
2462,PER14,1
2462,PER16,1
2462,PER17,1
2462,PER18,1
2462,PER19,1
2462,PER20,1
2462,PER21,1
2462,PER22,1
2462,PER23,1
2462,PER24,1
2462,PER25,1
2462,PER26,1
2462,PER27,1
2462,PER28,1
2462,PER29,1
2462,PER30,1
2462,PER31,1
2462,PER32,1
2462,PER36,2
2462,PER37,2
2462,PER38,2
2462,PER39,2
2462,PER40,2
2462,PER9,3
2463,PER10,99
2463,PER11,151
2463,PER12,242
2463,PER13,353
2463,PER14,494
2463,PER15,612
2463,PER16,697
2463,PER17,744
2463,PER18,779
2463,PER19,822
2463,PER20,841
2463,PER21,858
2463,PER22,851
2463,PER23,854
2463,PER24,848
2463,PER25,838
2463,PER26,839
2463,PER27,845
2463,PER28,826
2463,PER29,802
2463,PER30,747
2463,PER31,696
2463,PER32,623
2463,PER33,529
2463,PER34,425
2463,PER35,335
2463,PER36,281
2463,PER37,244
2463,PER38,192
2463,PER39,156
2463,PER40,123
2463,PER41,95
2463,PER42,71
2463,PER43,50
2463,PER44,38
2463,PER45,26
2463,PER46,22
2463,PER47,15
2463,PER8,20
2463,PER9,35
2464,PER10,30
2464,PER11,39
2464,PER12,54
2464,PER13,74
2464,PER14,101
2464,PER15,130
2464,PER16,167
2464,PER17,173
2464,PER18,187
2464,PER19,190
2464,PER20,196
2464,PER21,202
2464,PER22,203
2464,PER23,199
2464,PER24,204
2464,PER25,202
2464,PER26,209
2464,PER27,207
2464,PER28,201
2464,PER29,193
2464,PER30,193
2464,PER31,189
2464,PER32,167
2464,PER33,135
2464,PER34,111
2464,PER35,99
2464,PER36,112
2464,PER37,107
2464,PER38,91
2464,PER39,75
2464,PER40,58
2464,PER41,48
2464,PER42,31
2464,PER43,23
2464,PER44,15
2464,PER45,10
2464,PER46,7
2464,PER47,2
2464,PER8,7
2464,PER9,16
2465,PER10,35
2465,PER11,48
2465,PER12,68
2465,PER13,113
2465,PER14,163
2465,PER15,198
2465,PER16,216
2465,PER17,232
2465,PER18,251
2465,PER19,268
2465,PER20,289
2465,PER21,302
2465,PER22,313
2465,PER23,294
2465,PER24,284
2465,PER25,275
2465,PER26,272
2465,PER27,264
2465,PER28,260
2465,PER29,249
2465,PER30,230
2465,PER31,238
2465,PER32,226
2465,PER33,201
2465,PER34,180
2465,PER35,162
2465,PER36,144
2465,PER37,129
2465,PER38,116
2465,PER39,95
2465,PER40,85
2465,PER41,63
2465,PER42,48
2465,PER43,34
2465,PER44,24
2465,PER45,17
2465,PER46,11
2465,PER47,7
2465,PER8,7
2465,PER9,14
2466,PER10,22
2466,PER11,35
2466,PER12,145
2466,PER13,527
2466,PER14,1129
2466,PER15,1400
2466,PER16,1514
2466,PER17,1504
2466,PER18,1534
2466,PER19,1554
2466,PER20,1558
2466,PER21,1558
2466,PER22,1546
2466,PER23,1534
2466,PER24,1516
2466,PER25,1503
2466,PER26,1508
2466,PER27,1517
2466,PER28,1410
2466,PER29,1084
2466,PER30,762
2466,PER31,556
2466,PER32,445
2466,PER33,351
2466,PER34,275
2466,PER35,221
2466,PER36,208
2466,PER37,188
2466,PER38,142
2466,PER39,111
2466,PER40,86
2466,PER41,66
2466,PER42,44
2466,PER43,41
2466,PER44,31
2466,PER45,25
2466,PER46,15
2466,PER47,10
2466,PER8,7
2466,PER9,11
2467,PER10,32
2467,PER11,56
2467,PER12,197
2467,PER13,777
2467,PER14,1564
2467,PER15,1991
2467,PER16,2179
2467,PER17,2171
2467,PER18,2185
2467,PER19,2204
2467,PER20,2214
2467,PER21,2220
2467,PER22,2219
2467,PER23,2216
2467,PER24,2205
2467,PER25,2174
2467,PER26,2143
2467,PER27,2127
2467,PER28,1950
2467,PER29,1473
2467,PER30,1015
2467,PER31,768
2467,PER32,619
2467,PER33,486
2467,PER34,352
2467,PER35,242
2467,PER36,179
2467,PER37,150
2467,PER38,115
2467,PER39,92
2467,PER40,70
2467,PER41,52
2467,PER42,35
2467,PER43,27
2467,PER44,20
2467,PER45,16
2467,PER46,12
2467,PER47,6
2467,PER8,8
2467,PER9,21
2468,PER12,1
2468,PER13,1
2468,PER14,1
2468,PER15,1
2468,PER16,1
2468,PER17,1
2468,PER18,1
2468,PER19,1
2468,PER20,1
2468,PER21,1
2468,PER22,1
2468,PER23,1
2468,PER24,1
2468,PER25,1
2468,PER26,1
2468,PER27,1
2468,PER28,1
2468,PER29,1
2468,PER30,1
2468,PER31,1
2469,PER10,4
2469,PER11,9
2469,PER12,16
2469,PER13,29
2469,PER14,42
2469,PER15,57
2469,PER16,66
2469,PER17,65
2469,PER18,68
